date,purchase_id,state,city,salesperson,product,product_id,price,customer_name,client_gender,payment_method
2025-03-07 09:38:06.707458,349,Texas,Austin,Jessica Moore,Apple Watch,2.0,399.0,John Rodriguez,male,Debit Card
2025-03-07 10:00:07.244621,568,Washington,Olympia,Matthew Clark,iPhone,3.0,999.0,Delores Laliberte,female,Cash
2025-03-07 12:44:06.894409,431,New York,New York,Emily Johnson,Apple Watch,2.0,399.0,Aaron Gonzales,male,Credit Card
2025-03-07 14:38:10.965696,1937,Florida,Orlando,Sarah Davis,Apple Watch,2.0,399.0,Mary Tamayo,female,Cash
2025-03-07 14:47:06.854845,418,Florida,Orlando,Sarah Davis,iPad,1.0,499.0,Mabel Smith,female,Cash
2025-03-07 16:02:08.769226,1135,Washington,Olympia,Ashley Harris,AirPods,4.0,199.0,Melissa Hullett,female,Bank Transfer
2025-03-07 16:51:08.746876,1114,Washington,Olympia,Ashley Harris,AirPods,4.0,199.0,Alvin Loop,male,Cash
2025-03-08 11:15:05.922651,76,Florida,Orlando,Olivia Taylor,MacBook,0.0,1299.0,Owen Waters,male,Debit Card
2025-03-08 13:37:06.628499,325,Florida,Orlando,Olivia Taylor,Apple Watch,2.0,399.0,Michael Houston,male,Credit Card
2025-03-08 17:36:10.645828,1788,Washington,Olympia,Ashley Harris,iPad,1.0,499.0,Katie Arnold,female,Credit Card
2025-03-09 11:50:08.218459,903,Texas,Austin,Daniel Dean,AirPods,4.0,199.0,Brendan Boyter,male,Credit Card
2025-03-09 12:34:08.993916,1222,Florida,Orlando,Sarah Davis,iPad,1.0,499.0,Keith Kilpatrick,male,Bank Transfer
2025-03-09 13:18:08.497813,1003,Florida,Orlando,Olivia Taylor,AirPods,4.0,199.0,Jordan Opunui,male,Debit Card
2025-03-09 14:32:06.350893,234,Washington,Olympia,Matthew Clark,iPhone,3.0,999.0,Sandra Campbell,female,Credit Card
2025-03-09 15:15:08.926643,1205,Florida,Orlando,Olivia Taylor,MacBook,0.0,1299.0,Connie Hankinson,female,Cash
2025-03-10 09:18:08.776788,1137,Texas,Austin,Daniel Dean,AirPods,4.0,199.0,Donna Dickerson,female,Debit Card
2025-03-10 09:18:09.282993,1339,New York,New York,Emily Johnson,AirPods,4.0,199.0,Nancy Haneke,female,Credit Card
2025-03-10 09:22:07.575793,707,Florida,Orlando,Olivia Taylor,MacBook,0.0,1299.0,Annie Geiger,female,Cash
2025-03-10 09:32:10.458902,1721,Washington,Olympia,Matthew Clark,iPad,1.0,499.0,Christine Velez,female,Bank Transfer
2025-03-10 10:57:09.989788,1539,Florida,Orlando,Olivia Taylor,MacBook,0.0,1299.0,Steve Booker,male,Debit Card
2025-03-10 13:00:07.057607,504,Florida,Orlando,Olivia Taylor,MacBook,0.0,1299.0,John Otoole,male,Credit Card
2025-03-10 14:07:09.038684,1248,Texas,Austin,Daniel Dean,Apple Watch,2.0,399.0,Samuel Crowther,male,Bank Transfer
2025-03-10 15:57:10.606011,1780,Colorado,Denver,John Miller,MacBook,0.0,1299.0,Matthew Dreese,male,Bank Transfer
2025-03-10 18:28:09.444851,1385,Texas,Austin,Jessica Moore,iPhone,3.0,999.0,Bruno Dieteman,male,Debit Card
2025-03-11 08:37:06.943864,448,New York,New York,Michael Brown,iPad,1.0,499.0,June Hannon,female,Debit Card
2025-03-11 09:01:07.601561,723,Colorado,Denver,James Wilson,iPad,1.0,499.0,Peggy Akim,female,Bank Transfer
2025-03-11 12:57:10.143534,1614,Washington,Olympia,Ashley Harris,iPhone,3.0,999.0,Jolene Milbourn,female,Cash
2025-03-11 13:30:10.339304,1673,New York,New York,Emily Johnson,MacBook,0.0,1299.0,Susan Daniel,female,Cash
2025-03-11 15:04:05.845279,39,Florida,Orlando,Olivia Taylor,AirPods,4.0,199.0,Anastasia Sanders,female,Cash
2025-03-11 15:48:09.654142,1447,Florida,Orlando,Olivia Taylor,AirPods,4.0,199.0,Mercedes Beck,female,Credit Card
2025-03-12 10:23:10.164951,1620,Colorado,Denver,James Wilson,MacBook,0.0,1299.0,Julie Mccullum,female,Credit Card
2025-03-12 11:55:10.424851,1707,New York,New York,Michael Brown,MacBook,0.0,1299.0,Nannie Archer,female,Debit Card
2025-03-12 13:57:08.711468,1077,Colorado,Denver,James Wilson,iPhone,3.0,999.0,Jackie Jones,male,Credit Card
2025-03-12 14:11:06.523087,276,Texas,Austin,Jessica Moore,iPhone,3.0,999.0,Victor Mcbroom,male,Credit Card
2025-03-12 16:35:09.216017,1316,Florida,Orlando,Sarah Davis,MacBook,0.0,1299.0,David Mcdonald,male,Debit Card
2025-03-13 11:46:10.775544,1836,Texas,Austin,Daniel Dean,iPad,1.0,499.0,Ronnie Barton,male,Cash
2025-03-14 10:49:10.576817,1764,New York,New York,Emily Johnson,MacBook,0.0,1299.0,Amanda Torres,female,Credit Card
2025-03-14 12:42:07.979822,835,Florida,Orlando,Olivia Taylor,iPad,1.0,499.0,Johnathan Crieghton,male,Cash
2025-03-14 14:31:10.776343,1840,New York,New York,Emily Johnson,iPad,1.0,499.0,Jeffrey Brady,male,Credit Card
2025-03-14 15:31:07.857944,799,Florida,Orlando,Olivia Taylor,Apple Watch,2.0,399.0,Janie Gomez,female,Credit Card
2025-03-15 09:18:09.050553,1257,Texas,Austin,Jessica Moore,AirPods,4.0,199.0,Colleen Francisco,female,Cash
2025-03-15 10:44:10.259766,1654,Texas,Austin,Jessica Moore,iPad,1.0,499.0,James Chubbs,male,Cash
2025-03-15 10:58:07.582535,713,Texas,Austin,Jessica Moore,MacBook,0.0,1299.0,Ashley Sherman,female,Debit Card
2025-03-15 11:20:06.289981,220,Colorado,Denver,James Wilson,Apple Watch,2.0,399.0,Francis Abbott,male,Credit Card
2025-03-15 11:38:06.328180,230,Colorado,Denver,James Wilson,MacBook,0.0,1299.0,Lawrence Holohan,male,Bank Transfer
2025-03-15 12:07:08.533040,1023,New York,New York,Michael Brown,MacBook,0.0,1299.0,Sheryl Litteral,female,Cash
2025-03-15 12:17:10.892743,1887,Washington,Olympia,Matthew Clark,MacBook,0.0,1299.0,June Davis,female,Bank Transfer
2025-03-15 12:23:06.315687,227,Colorado,Denver,John Miller,MacBook,0.0,1299.0,Katie Washington,female,Cash
2025-03-16 09:20:06.285720,218,Colorado,Denver,James Wilson,iPad,1.0,499.0,Carolyn Gilbert,female,Cash
2025-03-16 14:37:07.941275,819,Washington,Olympia,Ashley Harris,iPad,1.0,499.0,Douglas Brady,male,Debit Card
2025-03-17 11:04:10.715957,1819,Washington,Olympia,Matthew Clark,iPad,1.0,499.0,Todd Duncan,male,Credit Card
2025-03-18 09:01:07.973610,828,Florida,Orlando,Olivia Taylor,iPhone,3.0,999.0,Lora Lewis,female,Debit Card
2025-03-18 09:11:09.637037,1443,Colorado,Denver,John Miller,MacBook,0.0,1299.0,Gloria Remmers,female,Bank Transfer
2025-03-18 09:29:10.815863,1863,New York,New York,Michael Brown,MacBook,0.0,1299.0,Heather Starling,female,Cash
2025-03-18 09:59:07.224012,564,New York,New York,Michael Brown,iPhone,3.0,999.0,Tosha Abbott,female,Bank Transfer
2025-03-18 13:08:10.926807,1913,New York,New York,Michael Brown,MacBook,0.0,1299.0,Maynard Friday,male,Cash
2025-03-18 16:42:10.523263,1751,Texas,Austin,Daniel Dean,Apple Watch,2.0,399.0,Shaina Pinion,female,Bank Transfer
2025-03-18 18:35:08.410251,982,Florida,Orlando,Sarah Davis,MacBook,0.0,1299.0,John Gustin,male,Cash
2025-03-19 08:18:06.614498,315,New York,New York,Emily Johnson,Apple Watch,2.0,399.0,Michael Graham,male,Credit Card
2025-03-19 08:50:09.794075,1474,Texas,Austin,Jessica Moore,AirPods,4.0,199.0,Louie Robinson,male,Bank Transfer
2025-03-19 10:46:08.112030,883,Texas,Austin,Daniel Dean,MacBook,0.0,1299.0,Valerie Korsak,female,Debit Card
2025-03-19 12:03:11.017047,1960,Florida,Orlando,Sarah Davis,Apple Watch,2.0,399.0,Christine Rankin,female,Cash
2025-03-19 12:48:09.990079,1540,Colorado,Denver,John Miller,iPhone,3.0,999.0,Rose Free,female,Cash
2025-03-19 13:41:09.185410,1314,Florida,Orlando,Sarah Davis,iPad,1.0,499.0,James Willits,male,Credit Card
2025-03-19 17:39:10.776026,1838,Colorado,Denver,John Miller,AirPods,4.0,199.0,Maureen Wilson,female,Credit Card
2025-03-20 08:19:10.051903,1565,Colorado,Denver,John Miller,Apple Watch,2.0,399.0,Shirley Johnson,female,Debit Card
2025-03-20 09:04:08.994729,1223,Texas,Austin,Daniel Dean,iPhone,3.0,999.0,Diane Rawls,female,Credit Card
2025-03-20 09:18:06.590744,301,Texas,Austin,Daniel Dean,Apple Watch,2.0,399.0,Jordan Broker,male,Bank Transfer
2025-03-20 09:20:06.665763,331,New York,New York,Michael Brown,MacBook,0.0,1299.0,Jennifer Hart,female,Cash
2025-03-20 10:51:08.871230,1179,Colorado,Denver,John Miller,iPad,1.0,499.0,Ivan Roscioli,male,Cash
2025-03-20 13:31:07.337258,614,Colorado,Denver,James Wilson,Apple Watch,2.0,399.0,Stephen Pagan,male,Credit Card
2025-03-20 15:36:08.619438,1055,Texas,Austin,Daniel Dean,AirPods,4.0,199.0,Anthony Russell,male,Credit Card
2025-03-20 17:38:10.801509,1853,Texas,Austin,Jessica Moore,iPhone,3.0,999.0,Andria Gwyn,female,Cash
2025-03-21 09:01:10.441320,1718,New York,New York,Emily Johnson,iPhone,3.0,999.0,Rose Cohen,female,Credit Card
2025-03-21 11:06:06.276606,217,Washington,Olympia,Matthew Clark,Apple Watch,2.0,399.0,Ronda Singelton,female,Cash
2025-03-21 11:36:10.201641,1635,Texas,Austin,Daniel Dean,MacBook,0.0,1299.0,Elijah Ardon,male,Cash
2025-03-21 11:49:08.128290,886,Colorado,Denver,John Miller,Apple Watch,2.0,399.0,Stacy Bussey,female,Cash
2025-03-21 12:08:09.168389,1306,Texas,Austin,Daniel Dean,AirPods,4.0,199.0,William Waage,male,Credit Card
2025-03-21 14:24:08.281183,920,New York,New York,Michael Brown,iPhone,3.0,999.0,Bertha Tavares,female,Bank Transfer
2025-03-21 16:20:10.306450,1660,Colorado,Denver,John Miller,iPhone,3.0,999.0,Edith Beasley,female,Debit Card
2025-03-22 08:03:08.181561,897,Texas,Austin,Jessica Moore,iPhone,3.0,999.0,Guadalupe Elsass,female,Bank Transfer
2025-03-22 10:17:07.836635,794,Florida,Orlando,Sarah Davis,iPad,1.0,499.0,Phillip Williams,male,Credit Card
2025-03-22 10:56:07.813841,782,Colorado,Denver,John Miller,MacBook,0.0,1299.0,William Harris,male,Cash
2025-03-22 12:20:10.841272,1868,Texas,Austin,Daniel Dean,iPad,1.0,499.0,Kristle Hudson,female,Credit Card
2025-03-22 13:09:09.811616,1480,Texas,Austin,Jessica Moore,iPad,1.0,499.0,Steven Berland,male,Debit Card
2025-03-22 17:21:10.880764,1883,Washington,Olympia,Ashley Harris,iPhone,3.0,999.0,Dorothy Egan,female,Bank Transfer
2025-03-23 08:23:06.160555,172,Texas,Austin,Daniel Dean,Apple Watch,2.0,399.0,Anna Beyers,female,Debit Card
2025-03-23 10:20:06.628717,326,Florida,Orlando,Olivia Taylor,iPad,1.0,499.0,Anthony Bradley,male,Bank Transfer
2025-03-23 16:36:06.779999,387,Colorado,Denver,James Wilson,Apple Watch,2.0,399.0,Johnny Long,male,Credit Card
2025-03-24 08:01:07.377618,620,New York,New York,Michael Brown,iPad,1.0,499.0,Thomas Way,male,Bank Transfer
2025-03-24 10:50:09.013233,1237,New York,New York,Michael Brown,iPhone,3.0,999.0,Leo Jacquier,male,Credit Card
2025-03-24 11:42:07.618466,724,Florida,Orlando,Olivia Taylor,iPad,1.0,499.0,Janet Yamamoto,female,Credit Card
2025-03-24 12:12:08.617779,1053,Texas,Austin,Daniel Dean,AirPods,4.0,199.0,Dennis Lassiter,male,Debit Card
2025-03-24 12:38:08.328985,949,New York,New York,Emily Johnson,AirPods,4.0,199.0,Jeffrey Bridges,male,Bank Transfer
2025-03-24 12:54:09.383283,1376,Colorado,Denver,John Miller,AirPods,4.0,199.0,Louis Rucker,male,Cash
2025-03-24 13:37:06.590665,300,Washington,Olympia,Matthew Clark,MacBook,0.0,1299.0,Jeremy Miller,male,Debit Card
2025-03-24 16:09:06.401856,247,Colorado,Denver,John Miller,iPad,1.0,499.0,Stephen Ortiz,male,Cash
2025-03-24 17:59:07.310276,594,Texas,Austin,Daniel Dean,AirPods,4.0,199.0,Scott Hutter,male,Credit Card
2025-03-24 18:35:06.308462,226,Florida,Orlando,Olivia Taylor,iPhone,3.0,999.0,Oliver Havlik,male,Debit Card
2025-03-25 08:11:06.622957,324,Texas,Austin,Jessica Moore,AirPods,4.0,199.0,Mabel Deakins,female,Cash
2025-03-25 08:45:09.995890,1543,Colorado,Denver,John Miller,AirPods,4.0,199.0,Stacy Brown,female,Debit Card
2025-03-25 08:57:08.950039,1213,Texas,Austin,Daniel Dean,iPad,1.0,499.0,Chi Dhondt,male,Cash
2025-03-25 10:20:10.795396,1851,Florida,Orlando,Sarah Davis,iPhone,3.0,999.0,Martin Kuykendall,male,Bank Transfer
2025-03-25 11:02:10.594794,1775,Florida,Orlando,Sarah Davis,MacBook,0.0,1299.0,Sharon Hudson,female,Debit Card
2025-03-25 15:01:08.718886,1088,Washington,Olympia,Ashley Harris,MacBook,0.0,1299.0,Emmanuel Roser,male,Cash
2025-03-25 15:51:07.744768,771,Florida,Orlando,Sarah Davis,MacBook,0.0,1299.0,Curt Magsayo,male,Bank Transfer
2025-03-25 17:24:07.837449,796,Texas,Austin,Daniel Dean,iPad,1.0,499.0,Heather Pendleton,female,Credit Card
2025-03-25 18:11:05.785870,14,Texas,Austin,Jessica Moore,MacBook,0.0,1299.0,John Cochrane,male,Credit Card
2025-03-26 09:38:06.587268,299,New York,New York,Michael Brown,MacBook,0.0,1299.0,Megan Stice,female,Bank Transfer
2025-03-26 09:48:09.535168,1411,Colorado,Denver,James Wilson,Apple Watch,2.0,399.0,Nancy Guerrero,female,Bank Transfer
2025-03-26 10:57:08.179008,895,Washington,Olympia,Matthew Clark,Apple Watch,2.0,399.0,Herman Crafton,male,Cash
2025-03-26 11:28:07.815076,785,Texas,Austin,Daniel Dean,iPad,1.0,499.0,Hailey Schleider,female,Bank Transfer
2025-03-26 11:38:05.928079,80,Florida,Orlando,Sarah Davis,AirPods,4.0,199.0,Wanda Greene,female,Credit Card
2025-03-26 12:08:10.210270,1637,Florida,Orlando,Olivia Taylor,iPhone,3.0,999.0,Vickie Aviles,female,Cash
2025-03-26 15:13:06.015787,122,New York,New York,Michael Brown,Apple Watch,2.0,399.0,Lloyd Ekberg,male,Cash
2025-03-26 16:57:10.253492,1650,Colorado,Denver,James Wilson,MacBook,0.0,1299.0,Roland Reyes,male,Debit Card
2025-03-26 17:20:11.041141,1976,Texas,Austin,Jessica Moore,MacBook,0.0,1299.0,Preston Helton,male,Cash
2025-03-26 17:26:10.423526,1704,Texas,Austin,Daniel Dean,iPad,1.0,499.0,Karla Sawyer,female,Debit Card
2025-03-26 17:34:10.143154,1613,Washington,Olympia,Ashley Harris,AirPods,4.0,199.0,Mildred Bright,female,Cash
2025-03-26 17:38:09.839583,1491,New York,New York,Michael Brown,MacBook,0.0,1299.0,John Yarbrough,male,Bank Transfer
2025-03-27 09:33:07.476011,665,Florida,Orlando,Sarah Davis,iPad,1.0,499.0,Michele Mcandrew,female,Debit Card
2025-03-27 10:17:06.779087,382,New York,New York,Michael Brown,iPhone,3.0,999.0,Nancy Peters,female,Cash
2025-03-27 11:58:07.511736,681,Colorado,Denver,James Wilson,Apple Watch,2.0,399.0,Julia Rosas,female,Credit Card
2025-03-27 14:53:09.794297,1475,New York,New York,Emily Johnson,AirPods,4.0,199.0,Catherine Boyle,female,Cash
2025-03-27 17:59:09.004862,1233,Colorado,Denver,James Wilson,iPhone,3.0,999.0,Hedwig Correll,female,Cash
2025-03-28 09:09:06.212412,194,Colorado,Denver,James Wilson,AirPods,4.0,199.0,David Twigg,male,Bank Transfer
2025-03-28 16:50:07.835768,791,Colorado,Denver,John Miller,AirPods,4.0,199.0,Terence Lowry,male,Cash
2025-03-28 17:03:07.331280,604,Washington,Olympia,Ashley Harris,iPad,1.0,499.0,James Oldham,male,Credit Card
2025-03-29 07:44:11.070174,1984,Colorado,Denver,James Wilson,AirPods,4.0,199.0,Robert Goeppner,male,Cash
2025-03-29 13:08:06.528679,283,Florida,Orlando,Sarah Davis,MacBook,0.0,1299.0,Michael Dirico,male,Bank Transfer
2025-03-29 15:27:07.424488,643,Texas,Austin,Daniel Dean,MacBook,0.0,1299.0,Josie Hillyer,female,Debit Card
2025-03-29 15:42:05.986484,98,Colorado,Denver,John Miller,MacBook,0.0,1299.0,Lula Deleon,female,Cash
2025-03-29 16:02:10.773012,1833,Colorado,Denver,James Wilson,Apple Watch,2.0,399.0,Jolynn Simon,female,Credit Card
2025-03-30 08:28:09.630603,1437,Colorado,Denver,James Wilson,Apple Watch,2.0,399.0,Marjorie Carver,female,Debit Card
2025-03-30 09:12:09.995785,1542,New York,New York,Emily Johnson,AirPods,4.0,199.0,Elizabeth Garcia,female,Bank Transfer
2025-03-30 09:26:08.761443,1126,New York,New York,Michael Brown,MacBook,0.0,1299.0,Chester Durant,male,Bank Transfer
2025-03-30 10:29:10.506150,1747,Florida,Orlando,Olivia Taylor,iPad,1.0,499.0,Shawn Epps,male,Bank Transfer
2025-03-30 11:53:06.082303,141,Colorado,Denver,James Wilson,Apple Watch,2.0,399.0,Alexis Downey,female,Cash
2025-03-30 14:48:10.936601,1926,Colorado,Denver,John Miller,iPhone,3.0,999.0,Jessica Lewis,female,Bank Transfer
2025-03-31 10:25:06.905011,443,Washington,Olympia,Ashley Harris,iPhone,3.0,999.0,Scott Brassfield,male,Credit Card
2025-03-31 14:32:08.759844,1125,Texas,Austin,Daniel Dean,MacBook,0.0,1299.0,Julie Furlong,female,Debit Card
2025-03-31 15:32:09.156638,1298,Washington,Olympia,Ashley Harris,MacBook,0.0,1299.0,Marvin Scott,male,Debit Card
2025-03-31 17:25:09.328822,1357,Florida,Orlando,Sarah Davis,MacBook,0.0,1299.0,Emily Carter,female,Bank Transfer
2025-04-01 08:13:06.974129,459,Colorado,Denver,James Wilson,MacBook,0.0,1299.0,Monica Rutherford,female,Cash
2025-04-01 08:45:07.233991,566,Texas,Austin,Daniel Dean,MacBook,0.0,1299.0,Erik Harrison,male,Cash
2025-04-01 10:42:10.470133,1726,Washington,Olympia,Ashley Harris,MacBook,0.0,1299.0,Lillian Horning,female,Debit Card
2025-04-01 13:09:10.441503,1719,Texas,Austin,Daniel Dean,iPad,1.0,499.0,Randall Struebing,male,Cash
2025-04-01 15:22:10.577676,1770,Florida,Orlando,Sarah Davis,AirPods,4.0,199.0,Cynthia Hicks,female,Credit Card
2025-04-01 16:14:11.109726,1999,Florida,Orlando,Olivia Taylor,iPad,1.0,499.0,Marie Calhoun,female,Cash
2025-04-01 16:58:07.223948,563,Colorado,Denver,John Miller,Apple Watch,2.0,399.0,Mary Adams,female,Cash
2025-04-01 18:25:05.773771,7,Colorado,Denver,John Miller,MacBook,0.0,1299.0,Jeffrey Williams,male,Cash
2025-04-02 08:39:05.883869,53,Texas,Austin,Jessica Moore,Apple Watch,2.0,399.0,Mary Precourt,female,Debit Card
2025-04-02 12:03:11.069366,1983,Washington,Olympia,Matthew Clark,iPhone,3.0,999.0,Elizabeth Pickens,female,Bank Transfer
2025-04-02 12:21:07.083259,509,Florida,Orlando,Sarah Davis,iPad,1.0,499.0,Joseph Holt,male,Debit Card
2025-04-02 13:36:05.890207,54,Texas,Austin,Jessica Moore,iPhone,3.0,999.0,Courtney Brand,female,Debit Card
2025-04-02 13:44:06.976276,466,New York,New York,Emily Johnson,iPad,1.0,499.0,Allison Dees,female,Debit Card
2025-04-02 13:49:05.992265,109,New York,New York,Emily Johnson,iPhone,3.0,999.0,Laura Cardenas,female,Debit Card
2025-04-02 14:48:10.912871,1902,Florida,Orlando,Sarah Davis,AirPods,4.0,199.0,Crystal Cutler,female,Credit Card
2025-04-02 15:19:05.890945,55,Washington,Olympia,Matthew Clark,iPad,1.0,499.0,Richard Jones,male,Debit Card
2025-04-02 15:24:07.302923,592,New York,New York,Emily Johnson,Apple Watch,2.0,399.0,Deborah Cobian,female,Credit Card
2025-04-02 15:41:06.600689,306,Colorado,Denver,John Miller,iPad,1.0,499.0,Renee Mcguire,female,Debit Card
2025-04-03 08:14:07.727756,769,Florida,Orlando,Olivia Taylor,iPhone,3.0,999.0,Colleen Baker,female,Cash
2025-04-03 09:10:07.858151,800,New York,New York,Emily Johnson,AirPods,4.0,199.0,Albert Phillips,male,Credit Card
2025-04-03 13:06:10.134596,1610,Florida,Orlando,Olivia Taylor,AirPods,4.0,199.0,Joshua Roberts,male,Credit Card
2025-04-03 17:27:06.990196,472,Colorado,Denver,John Miller,AirPods,4.0,199.0,Nancy Morris,female,Debit Card
2025-04-03 17:52:06.784286,393,New York,New York,Michael Brown,iPad,1.0,499.0,Julie Mcdonough,female,Credit Card
2025-04-04 07:41:08.224017,905,Florida,Orlando,Olivia Taylor,iPad,1.0,499.0,Dean Senft,male,Credit Card
2025-04-04 08:42:06.285863,219,Colorado,Denver,James Wilson,Apple Watch,2.0,399.0,Monte Rudisill,male,Debit Card
2025-04-04 09:26:07.143117,526,Florida,Orlando,Olivia Taylor,iPhone,3.0,999.0,Peter Huntley,male,Credit Card
2025-04-04 10:51:06.709911,351,Florida,Orlando,Sarah Davis,MacBook,0.0,1299.0,Bridget Maxwell,female,Bank Transfer
2025-04-04 11:51:07.555273,699,Colorado,Denver,John Miller,AirPods,4.0,199.0,Roy Johnson,male,Cash
2025-04-04 12:55:06.229560,201,Florida,Orlando,Sarah Davis,Apple Watch,2.0,399.0,Charlotte Burcham,female,Credit Card
2025-04-04 13:17:06.155937,166,New York,New York,Michael Brown,iPhone,3.0,999.0,Joan Edgerton,female,Debit Card
2025-04-04 18:18:07.398954,632,Texas,Austin,Daniel Dean,MacBook,0.0,1299.0,Robert Kuykendall,male,Debit Card
2025-04-05 09:26:09.920034,1521,New York,New York,Emily Johnson,iPhone,3.0,999.0,Anna Gary,female,Debit Card
2025-04-05 10:51:06.355016,236,New York,New York,Emily Johnson,iPhone,3.0,999.0,Franklin Anglea,male,Cash
2025-04-05 11:52:09.631048,1438,Texas,Austin,Jessica Moore,iPhone,3.0,999.0,Amy Corona,female,Credit Card
2025-04-05 14:15:05.877872,48,New York,New York,Michael Brown,iPhone,3.0,999.0,Stacey Shippy,female,Credit Card
2025-04-05 18:05:07.482761,674,Texas,Austin,Daniel Dean,iPhone,3.0,999.0,Bernard Johnson,male,Cash
2025-04-06 08:29:07.482857,675,Washington,Olympia,Matthew Clark,MacBook,0.0,1299.0,Janet Wannamaker,female,Cash
2025-04-06 10:46:05.837808,28,Colorado,Denver,James Wilson,MacBook,0.0,1299.0,Ethel Drake,female,Cash
2025-04-06 11:22:07.047824,499,Colorado,Denver,John Miller,iPad,1.0,499.0,Elliot Mandich,male,Credit Card
2025-04-06 13:46:05.874360,45,New York,New York,Michael Brown,AirPods,4.0,199.0,Fred Smith,female,Bank Transfer
2025-04-06 14:07:08.320575,941,New York,New York,Michael Brown,Apple Watch,2.0,399.0,Stephen Thompson,male,Credit Card
2025-04-06 14:34:10.795267,1850,Texas,Austin,Daniel Dean,iPhone,3.0,999.0,Margaret Watkins,female,Bank Transfer
2025-04-06 15:10:06.894514,432,Washington,Olympia,Ashley Harris,MacBook,0.0,1299.0,Donna Nealy,female,Bank Transfer
2025-04-06 18:10:09.565661,1419,Texas,Austin,Daniel Dean,MacBook,0.0,1299.0,Diane Swanigan,female,Credit Card
2025-04-07 10:53:08.492269,997,Texas,Austin,Daniel Dean,MacBook,0.0,1299.0,April Sides,female,Credit Card
2025-04-07 12:29:06.974806,462,Texas,Austin,Daniel Dean,Apple Watch,2.0,399.0,Rodney Johns,male,Bank Transfer
2025-04-07 13:09:07.220778,555,Florida,Orlando,Olivia Taylor,MacBook,0.0,1299.0,Jeffrey Price,male,Credit Card
2025-04-07 16:32:08.280824,919,Washington,Olympia,Ashley Harris,MacBook,0.0,1299.0,Lena Giles,female,Credit Card
2025-04-08 09:32:05.910057,69,Texas,Austin,Daniel Dean,AirPods,4.0,199.0,Karen Smith,female,Credit Card
2025-04-08 09:39:09.026068,1240,Colorado,Denver,John Miller,iPad,1.0,499.0,Sabrina Jones,female,Cash
2025-04-08 09:49:06.229116,199,Texas,Austin,Daniel Dean,MacBook,0.0,1299.0,Christine Moore,female,Credit Card
2025-04-08 09:49:08.967013,1214,Washington,Olympia,Matthew Clark,AirPods,4.0,199.0,Dora Blackmon,female,Bank Transfer
2025-04-08 15:27:08.724116,1092,Florida,Orlando,Sarah Davis,iPad,1.0,499.0,David Hager,male,Debit Card
2025-04-08 15:43:10.713959,1812,Florida,Orlando,Olivia Taylor,iPad,1.0,499.0,Rick Dominguez,male,Cash
2025-04-08 16:58:06.134510,163,Colorado,Denver,James Wilson,iPad,1.0,499.0,Nancy Wolf,female,Cash
2025-04-09 15:55:07.057058,503,Texas,Austin,Daniel Dean,Apple Watch,2.0,399.0,Deanna Tidwell,female,Cash
2025-04-09 16:23:08.199013,900,Colorado,Denver,James Wilson,AirPods,4.0,199.0,Ronald Holsopple,male,Credit Card
2025-04-10 08:14:06.780531,390,Texas,Austin,Jessica Moore,AirPods,4.0,199.0,Megan Popovich,female,Debit Card
2025-04-10 08:33:10.967529,1941,Florida,Orlando,Sarah Davis,MacBook,0.0,1299.0,Kenneth Sharpe,male,Cash
2025-04-10 16:26:10.603249,1779,Florida,Orlando,Sarah Davis,AirPods,4.0,199.0,Shirley Morabito,female,Bank Transfer
2025-04-10 16:28:08.903481,1196,New York,New York,Emily Johnson,iPad,1.0,499.0,Peggy Joiner,female,Bank Transfer
2025-04-11 10:16:08.038410,850,Florida,Orlando,Olivia Taylor,iPhone,3.0,999.0,Mary Nunn,female,Debit Card
2025-04-11 13:35:07.078541,507,Washington,Olympia,Matthew Clark,iPad,1.0,499.0,Travis Gaudette,male,Bank Transfer
2025-04-11 13:36:10.034605,1555,Washington,Olympia,Ashley Harris,iPhone,3.0,999.0,Paula Chappell,female,Debit Card
2025-04-11 16:33:10.646872,1790,New York,New York,Michael Brown,iPhone,3.0,999.0,Brad Litchfield,male,Debit Card
2025-04-12 10:59:09.306016,1340,Florida,Orlando,Sarah Davis,AirPods,4.0,199.0,Dave Williams,male,Bank Transfer
2025-04-12 13:14:06.622782,323,Texas,Austin,Daniel Dean,iPhone,3.0,999.0,Latoya Hall,female,Bank Transfer
2025-04-12 13:26:10.936416,1925,Florida,Orlando,Sarah Davis,iPad,1.0,499.0,Ginger Moore,female,Credit Card
2025-04-12 15:29:07.174270,539,Texas,Austin,Jessica Moore,iPhone,3.0,999.0,Michael Green,male,Bank Transfer
2025-04-12 17:38:08.496932,1000,Washington,Olympia,Ashley Harris,iPhone,3.0,999.0,John Dean,male,Bank Transfer
2025-04-13 11:50:06.753116,371,Colorado,Denver,John Miller,AirPods,4.0,199.0,David Childs,male,Credit Card
2025-04-13 12:39:08.659730,1060,Florida,Orlando,Olivia Taylor,Apple Watch,2.0,399.0,Jill Roderiquez,female,Bank Transfer
2025-04-13 18:19:05.986409,97,Texas,Austin,Daniel Dean,iPad,1.0,499.0,Bruce Brown,male,Credit Card
2025-04-14 08:10:05.840077,31,Colorado,Denver,John Miller,iPhone,3.0,999.0,Robert Izzo,male,Debit Card
2025-04-14 08:29:08.917986,1198,Washington,Olympia,Ashley Harris,iPhone,3.0,999.0,Coleen Scott,female,Bank Transfer
